season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour
1,0,1,1,6.56,11.365,69,4.771566737100691,4.0,48.0,52.0,1,1,14,21
1,0,1,2,6.56,11.365,69,3.8726923692049144,2.0,34.0,36.0,1,1,14,22
1,0,1,2,7.38,12.12,55,4.1196288530343255,1.0,26.0,27.0,1,1,14,23
1,0,0,1,7.38,12.12,55,4.886544097161455,3.0,25.0,28.0,1,1,15,0
1,0,0,2,6.56,9.85,59,6.0032,2.0,18.0,20.0,1,1,15,1
1,0,0,2,6.56,9.85,59,6.0032,0.0,12.0,12.0,1,1,15,2
1,0,0,2,6.56,11.365,59,6.731846729465577,1.0,7.0,8.0,1,1,15,3
1,0,0,2,6.56,11.365,59,7.6488844011187105,0.0,5.0,5.0,1,1,15,4
1,0,0,1,6.56,11.365,59,7.828136399160259,0.0,1.0,1.0,1,1,15,5
1,0,0,1,5.74,8.335,63,7.0015,1.0,2.0,3.0,1,1,15,6
1,0,0,1,5.74,10.605,63,8.86087743707821,1.0,9.0,10.0,1,1,15,7
1,0,0,1,5.74,7.575,63,8.9981,1.0,22.0,23.0,1,1,15,8
1,0,0,1,6.56,9.09,64,8.9981,2.0,31.0,33.0,1,1,15,9
1,0,0,1,7.38,9.85,59,11.0014,2.0,57.0,59.0,1,1,15,10
1,0,0,1,8.2,9.85,55,15.0013,18.0,54.0,72.0,1,1,15,11
1,0,0,1,9.84,11.365,48,15.0013,15.0,74.0,89.0,1,1,15,12
1,0,0,1,11.48,12.88,38,19.9995,21.0,80.0,101.0,1,1,15,13
1,0,0,1,12.3,14.395,39,19.0012,26.0,92.0,118.0,1,1,15,14
1,0,0,2,13.12,15.91,36,12.998,21.0,108.0,129.0,1,1,15,15
1,0,0,2,13.94,16.665,34,12.998,33.0,95.0,128.0,1,1,15,16
1,0,0,2,13.12,15.15,36,19.0012,29.0,54.0,83.0,1,1,15,17
1,0,0,2,12.3,14.395,45,16.9979,15.0,69.0,84.0,1,1,15,18
1,0,0,2,13.12,15.15,39,16.9979,14.0,60.0,74.0,1,1,15,19
1,0,0,2,13.12,15.15,39,16.9979,6.0,35.0,41.0,1,1,15,20
1,0,0,2,13.12,15.15,39,15.0013,6.0,51.0,57.0,1,1,15,21
1,0,0,2,12.3,15.91,42,7.0015,0.0,26.0,26.0,1,1,15,22
1,0,0,1,12.3,14.395,45,19.0012,5.0,39.0,44.0,1,1,15,23
1,0,0,1,10.66,15.15,56,15.344275983539578,6.0,33.0,39.0,1,1,16,0
1,0,0,1,10.66,13.635,56,8.9981,4.0,19.0,23.0,1,1,16,1
1,0,0,1,10.66,14.395,56,6.0032,3.0,13.0,16.0,1,1,16,2
1,0,0,1,9.02,13.635,69,7.426329227286691,9.0,6.0,15.0,1,1,16,3
1,0,0,1,10.66,12.88,56,11.0014,0.0,1.0,1.0,1,1,16,4
1,0,0,2,10.66,12.88,56,11.0014,1.0,1.0,2.0,1,1,16,5
1,0,0,2,10.66,12.88,56,11.0014,0.0,1.0,1.0,1,1,16,6
1,0,0,2,9.84,10.605,56,19.9995,0.0,3.0,3.0,1,1,16,7
1,0,0,1,9.02,10.605,55,19.0012,0.0,18.0,18.0,1,1,16,8
1,0,0,1,9.02,10.605,51,16.9979,3.0,29.0,32.0,1,1,16,9
1,0,0,1,9.02,10.605,51,19.0012,8.0,71.0,79.0,1,1,16,10
1,0,0,1,9.84,11.365,44,16.9979,23.0,70.0,93.0,1,1,16,11
1,0,0,1,9.84,10.605,41,19.0012,29.0,75.0,104.0,1,1,16,12
1,0,0,1,10.66,11.365,35,19.9995,23.0,95.0,118.0,1,1,16,13
1,0,0,1,11.48,13.635,36,16.9979,22.0,69.0,91.0,1,1,16,14
1,0,0,1,10.66,12.12,38,16.9979,35.0,78.0,113.0,1,1,16,15
1,0,0,1,9.84,11.365,38,15.0013,22.0,77.0,99.0,1,1,16,16
1,0,0,1,9.02,10.605,37,16.9979,23.0,82.0,105.0,1,1,16,17
1,0,0,1,8.2,10.605,40,11.0014,11.0,56.0,67.0,1,1,16,18
1,0,0,1,7.38,9.85,47,8.9981,14.0,47.0,61.0,1,1,16,19
1,0,0,1,7.38,9.85,47,11.0014,7.0,50.0,57.0,1,1,16,20
1,0,0,1,7.38,9.85,51,11.0014,6.0,22.0,28.0,1,1,16,21
1,0,0,2,8.2,10.605,49,8.9981,2.0,19.0,21.0,1,1,16,22
1,0,0,2,8.2,11.365,40,7.0015,0.0,18.0,18.0,1,1,16,23
1,1,0,2,8.2,9.85,47,15.0013,1.0,16.0,17.0,1,1,17,0
1,1,0,2,8.2,9.85,44,12.998,1.0,15.0,16.0,1,1,17,1
1,1,0,2,7.38,8.335,43,16.9979,0.0,8.0,8.0,1,1,17,2
1,1,0,2,7.38,9.09,43,12.998,0.0,2.0,2.0,1,1,17,3
1,1,0,2,7.38,9.85,43,8.9981,1.0,2.0,3.0,1,1,17,4
1,1,0,2,7.38,9.85,43,11.0014,0.0,1.0,1.0,1,1,17,5
1,1,0,2,7.38,9.09,43,12.998,0.0,5.0,5.0,1,1,17,6
1,1,0,2,6.56,9.09,50,8.9981,4.0,9.0,13.0,1,1,17,7
1,1,0,2,6.56,7.575,47,15.0013,3.0,30.0,33.0,1,1,17,8
1,1,0,2,6.56,7.575,47,15.0013,8.0,39.0,47.0,1,1,17,9
1,1,0,2,6.56,7.575,50,16.9979,7.0,50.0,57.0,1,1,17,10
1,1,0,2,6.56,7.575,55,12.998,9.0,55.0,64.0,1,1,17,11
1,1,0,2,7.38,9.85,47,8.9981,10.0,70.0,80.0,1,1,17,12
1,1,0,2,7.38,9.85,47,8.9981,13.0,80.0,93.0,1,1,17,13
1,1,0,2,7.38,10.605,43,7.0015,12.0,74.0,86.0,1,1,17,14
1,1,0,2,8.2,10.605,47,11.0014,21.0,72.0,93.0,1,1,17,15
1,1,0,2,8.2,10.605,47,11.0014,6.0,76.0,82.0,1,1,17,16
1,1,0,1,8.2,9.85,51,12.998,4.0,67.0,71.0,1,1,17,17
1,1,0,2,7.38,8.335,55,16.9979,7.0,85.0,92.0,1,1,17,18
1,1,0,3,7.38,9.09,59,12.998,2.0,58.0,60.0,1,1,17,19
1,1,0,3,6.56,7.575,80,12.998,4.0,29.0,33.0,1,1,17,20
1,1,0,3,6.56,7.575,80,12.998,3.0,24.0,27.0,1,1,17,21
1,1,0,3,5.74,6.06,93,16.9979,0.0,13.0,13.0,1,1,17,22
1,1,0,3,6.56,6.82,86,19.0012,1.0,3.0,4.0,1,1,17,23
1,0,1,2,8.2,9.09,86,22.0028,0.0,3.0,3.0,1,1,18,12
1,0,1,2,8.2,9.85,86,15.0013,0.0,22.0,22.0,1,1,18,13
1,0,1,2,9.02,11.365,80,11.0014,2.0,26.0,28.0,1,1,18,14
1,0,1,2,9.02,11.365,87,11.0014,3.0,32.0,35.0,1,1,18,15
1,0,1,2,9.02,11.365,87,12.998,0.0,61.0,61.0,1,1,18,16
1,0,1,2,9.02,11.365,82,12.998,1.0,124.0,125.0,1,1,18,17
1,0,1,2,9.02,11.365,80,11.0014,1.0,132.0,133.0,1,1,18,18
1,0,1,2,9.02,11.365,80,8.9981,1.0,98.0,99.0,1,1,18,19
1,0,1,2,9.02,13.635,87,7.443748806982461,0.0,83.0,83.0,1,1,18,20
1,0,1,2,9.02,12.12,93,7.0015,0.0,41.0,41.0,1,1,18,21
1,0,1,2,9.02,12.88,93,6.0032,0.0,33.0,33.0,1,1,18,22
1,0,1,2,9.02,13.635,93,9.347313856593923,1.0,19.0,20.0,1,1,18,23
1,0,1,2,9.02,13.635,93,10.11275356335387,0.0,3.0,3.0,1,1,19,0
1,0,1,3,9.02,11.365,93,8.9981,1.0,6.0,7.0,1,1,19,1
1,0,1,3,9.02,11.365,93,8.9981,0.0,3.0,3.0,1,1,19,2
1,0,1,3,9.02,11.365,93,8.9981,1.0,1.0,2.0,1,1,19,4
1,0,1,2,9.02,12.88,93,6.0032,0.0,7.0,7.0,1,1,19,5
1,0,1,2,9.02,12.88,93,6.0032,0.0,32.0,32.0,1,1,19,6
1,0,1,2,9.84,12.88,92,7.0015,1.0,89.0,90.0,1,1,19,7
1,0,1,2,9.84,12.88,93,7.0015,1.0,196.0,197.0,1,1,19,8
1,0,1,2,9.84,12.88,93,7.0015,2.0,107.0,109.0,1,1,19,9
1,0,1,2,10.66,13.635,93,8.9981,1.0,46.0,47.0,1,1,19,10
1,0,1,2,11.48,15.15,87,6.0032,5.0,47.0,52.0,1,1,19,11
1,0,1,2,12.3,15.91,81,6.0032,5.0,65.0,70.0,1,1,19,12
1,0,1,1,16.4,20.455,62,19.0012,11.0,67.0,78.0,1,1,19,13
1,0,1,1,16.4,20.455,58,16.9979,7.0,68.0,75.0,1,1,19,14
1,0,1,1,16.4,20.455,54,19.0012,4.0,78.0,82.0,1,1,19,15
1,0,1,1,15.58,19.695,58,26.0027,10.0,94.0,104.0,1,1,19,16
1,0,1,1,14.76,16.665,57,22.0028,7.0,190.0,197.0,1,1,19,17
1,0,1,1,13.94,15.91,61,19.0012,5.0,156.0,161.0,1,1,19,18
1,0,1,1,13.12,14.395,57,27.9993,4.0,108.0,112.0,1,1,19,19
1,0,1,1,13.12,15.15,49,19.9995,2.0,74.0,76.0,1,1,19,20
1,0,1,1,13.12,14.395,49,27.9993,4.0,55.0,59.0,1,1,19,21
1,0,1,1,12.3,15.15,52,11.0014,6.0,53.0,59.0,1,1,19,22
1,0,1,1,12.3,13.635,52,31.0009,1.0,27.0,28.0,1,1,19,23
1,0,1,2,6.56,9.09,64,7.0015,2.0,6.0,8.0,1,2,1,0
1,0,1,2,6.56,9.09,69,7.0015,0.0,3.0,3.0,1,2,1,1
1,0,1,2,6.56,11.365,69,10.243130765221808,0.0,2.0,2.0,1,2,1,2
1,0,1,2,6.56,11.365,69,11.177441175901219,0.0,2.0,2.0,1,2,1,3
1,0,1,3,5.74,10.605,93,11.75901673176596,0.0,3.0,3.0,1,2,1,5
1,0,1,3,5.74,10.605,93,13.679056865607933,0.0,22.0,22.0,1,2,1,6
1,0,1,3,6.56,11.365,93,13.253347014949638,0.0,52.0,52.0,1,2,1,7
1,0,1,3,6.56,11.365,93,14.546272499974659,3.0,132.0,135.0,1,2,1,8
1,0,1,2,6.56,11.365,93,12.52992187697851,2.0,114.0,116.0,1,2,1,9
1,0,1,2,6.56,11.365,93,11.292472704722407,0.0,47.0,47.0,1,2,1,10
1,0,1,2,7.38,12.12,86,10.473286606933694,2.0,49.0,51.0,1,2,1,11
1,0,1,2,8.2,12.88,86,10.741185299922877,2.0,53.0,55.0,1,2,1,12
1,0,1,2,8.2,12.88,86,9.166075411805267,3.0,49.0,52.0,1,2,1,13
1,0,1,2,9.02,12.88,80,6.0032,5.0,49.0,54.0,1,2,1,14
1,0,1,2,9.84,14.395,75,7.751514456944601,7.0,45.0,52.0,1,2,1,15
1,0,1,2,9.84,12.12,75,8.9981,3.0,61.0,64.0,1,2,1,16
1,0,1,2,9.84,14.395,75,9.34343899813462,4.0,172.0,176.0,1,2,1,17
1,0,1,2,9.84,12.88,81,7.0015,3.0,165.0,168.0,1,2,1,18
1,0,1,2,9.84,12.12,81,8.9981,3.0,105.0,108.0,1,2,1,19
1,0,1,2,9.02,11.365,87,8.9981,5.0,69.0,74.0,1,2,1,20
1,0,1,2,9.02,11.365,87,8.9981,0.0,64.0,64.0,1,2,1,21
1,0,1,2,9.02,12.88,87,6.0032,2.0,34.0,36.0,1,2,1,22
1,0,1,3,8.2,9.85,93,12.998,1.0,15.0,16.0,1,2,1,23
1,0,1,3,9.02,12.12,93,7.0015,0.0,2.0,2.0,1,2,2,0
1,0,1,3,9.02,11.365,93,12.998,0.0,3.0,3.0,1,2,2,1
1,0,1,3,9.02,11.365,93,8.9981,4.0,0.0,4.0,1,2,2,2
1,0,1,3,9.02,11.365,93,8.9981,0.0,1.0,1.0,1,2,2,3
1,0,1,3,9.02,10.605,93,19.0012,0.0,1.0,1.0,1,2,2,4
1,0,1,3,9.02,12.12,93,7.0015,0.0,3.0,3.0,1,2,2,5
1,0,1,3,9.02,12.12,93,7.0015,1.0,17.0,18.0,1,2,2,6
1,0,1,3,9.02,10.605,93,15.0013,1.0,48.0,49.0,1,2,2,7
1,0,1,3,9.02,10.605,93,15.0013,1.0,154.0,155.0,1,2,2,8
1,0,1,2,9.84,12.88,93,6.0032,4.0,119.0,123.0,1,2,2,9
1,0,1,2,9.02,13.635,100,9.471850843670738,2.0,59.0,61.0,1,2,2,10
1,0,1,2,9.84,11.365,93,12.998,5.0,47.0,52.0,1,2,2,11
1,0,1,2,9.84,11.365,93,15.0013,3.0,61.0,64.0,1,2,2,12
1,0,1,1,13.94,16.665,93,11.0014,1.0,74.0,75.0,1,2,2,13
1,0,1,1,15.58,19.695,82,26.0027,2.0,61.0,63.0,1,2,2,14
1,0,1,1,15.58,19.695,76,22.0028,10.0,66.0,76.0,1,2,2,15
1,0,1,1,14.76,16.665,71,19.9995,8.0,95.0,103.0,1,2,2,16
1,0,1,1,14.76,15.91,53,35.0008,7.0,183.0,190.0,1,2,2,17
1,0,1,1,13.94,14.395,42,36.9974,7.0,175.0,182.0,1,2,2,18
1,0,1,1,11.48,12.12,45,32.9975,3.0,88.0,91.0,1,2,2,19
1,0,1,1,9.84,9.85,48,36.9974,4.0,71.0,75.0,1,2,2,20
1,0,1,1,9.02,9.85,47,22.0028,1.0,62.0,63.0,1,2,2,21
1,0,1,1,9.02,10.605,44,16.9979,5.0,35.0,40.0,1,2,2,22
1,0,1,1,8.2,8.335,44,30.0026,3.0,29.0,32.0,1,2,2,23
1,0,1,1,8.2,8.335,40,30.0026,1.0,11.0,12.0,1,2,3,0
1,0,1,1,8.2,7.575,44,35.0008,0.0,5.0,5.0,1,2,3,1
1,0,1,1,7.38,8.335,43,16.9979,0.0,2.0,2.0,1,2,3,2
1,0,1,1,7.38,8.335,43,16.9979,0.0,1.0,1.0,1,2,3,3
1,0,1,1,6.56,6.82,50,19.9995,0.0,2.0,2.0,1,2,3,5
1,0,1,1,6.56,6.82,43,23.9994,0.0,39.0,39.0,1,2,3,6
1,0,1,1,5.74,6.06,50,22.0028,1.0,86.0,87.0,1,2,3,7
1,0,1,1,5.74,6.06,50,23.9994,4.0,184.0,188.0,1,2,3,8
1,0,1,1,6.56,6.82,47,19.9995,6.0,127.0,133.0,1,2,3,9
1,0,1,1,7.38,7.575,43,22.0028,2.0,50.0,52.0,1,2,3,10
1,0,1,1,7.38,6.82,43,30.0026,9.0,55.0,64.0,1,2,3,11
1,0,1,1,8.2,9.09,40,23.9994,2.0,67.0,69.0,1,2,3,12
1,0,1,1,8.2,8.335,40,27.9993,4.0,47.0,51.0,1,2,3,13
1,0,1,1,9.02,9.85,37,26.0027,4.0,43.0,47.0,1,2,3,14
1,0,1,1,9.02,9.85,37,22.0028,4.0,56.0,60.0,1,2,3,15
1,0,1,1,9.02,10.605,37,16.9979,5.0,73.0,78.0,1,2,3,16
1,0,1,1,8.2,9.85,40,12.998,5.0,170.0,175.0,1,2,3,17
1,0,1,1,8.2,10.605,40,11.0014,2.0,145.0,147.0,1,2,3,18
1,0,1,1,8.2,12.88,40,8.444589699160531,4.0,92.0,96.0,1,2,3,19
1,0,1,1,8.2,11.365,47,6.0032,1.0,108.0,109.0,1,2,3,20
1,0,1,1,7.38,10.605,55,7.0015,1.0,53.0,54.0,1,2,3,21
1,0,1,1,7.38,10.605,51,6.0032,2.0,39.0,41.0,1,2,3,22
1,0,1,1,8.2,11.365,47,7.0015,4.0,34.0,38.0,1,2,3,23
1,0,1,2,8.2,12.88,44,7.334769009739276,3.0,10.0,13.0,1,2,4,0
1,0,1,2,6.56,11.365,59,7.347927019744404,0.0,7.0,7.0,1,2,4,1
1,0,1,2,5.74,8.335,63,7.0015,0.0,1.0,1.0,1,2,4,2
1,0,1,2,5.74,8.335,63,7.0015,0.0,1.0,1.0,1,2,4,3
1,0,1,2,5.74,7.575,63,8.9981,0.0,7.0,7.0,1,2,4,5
1,0,1,2,6.56,11.365,55,8.53145129875852,2.0,26.0,28.0,1,2,4,6
1,0,1,1,5.74,10.605,59,9.740343694679845,0.0,87.0,87.0,1,2,4,7
1,0,1,1,5.74,7.575,74,8.9981,3.0,217.0,220.0,1,2,4,8
1,0,1,2,6.56,9.09,80,8.9981,3.0,124.0,127.0,1,2,4,9
1,0,1,2,8.2,10.605,51,8.9981,5.0,46.0,51.0,1,2,4,10
1,0,1,1,9.02,11.365,51,11.0014,3.0,61.0,64.0,1,2,4,11
1,0,1,2,9.84,12.12,48,11.0014,8.0,78.0,86.0,1,2,4,12
1,0,1,2,10.66,12.88,50,15.0013,9.0,73.0,82.0,1,2,4,13
1,0,1,2,11.48,13.635,45,11.0014,15.0,76.0,91.0,1,2,4,14
1,0,1,2,11.48,13.635,48,16.9979,9.0,81.0,90.0,1,2,4,15
1,0,1,2,12.3,14.395,42,15.0013,8.0,91.0,99.0,1,2,4,16
1,0,1,2,10.66,13.635,56,8.9981,10.0,195.0,205.0,1,2,4,17
1,0,1,2,9.84,12.88,60,7.0015,3.0,152.0,155.0,1,2,4,18
1,0,1,2,9.84,12.12,65,8.9981,1.0,102.0,103.0,1,2,4,19
1,0,1,2,9.84,12.12,65,11.0014,2.0,69.0,71.0,1,2,4,20
1,0,1,2,9.84,12.12,70,11.0014,2.0,41.0,43.0,1,2,4,21
1,0,1,2,9.84,12.12,65,11.0014,1.0,45.0,46.0,1,2,4,22
1,0,1,2,9.84,12.12,70,8.9981,1.0,30.0,31.0,1,2,4,23
1,0,0,2,9.84,12.12,70,11.0014,3.0,36.0,39.0,1,2,5,0
1,0,0,2,9.84,12.12,65,11.0014,1.0,17.0,18.0,1,2,5,1
1,0,0,2,9.84,12.12,75,11.0014,5.0,12.0,17.0,1,2,5,2
1,0,0,2,9.84,12.12,75,11.0014,1.0,10.0,11.0,1,2,5,3
1,0,0,3,9.02,11.365,93,8.9981,0.0,8.0,8.0,1,2,5,4
1,0,0,3,8.2,11.365,100,6.0032,0.0,9.0,9.0,1,2,5,5
1,0,0,3,8.2,12.88,100,6.362689329636258,0.0,4.0,4.0,1,2,5,6
1,0,0,3,9.02,12.88,93,6.0032,0.0,4.0,4.0,1,2,5,7
1,0,0,3,8.2,11.365,100,6.0032,0.0,10.0,10.0,1,2,5,8
1,0,0,3,8.2,11.365,100,6.0032,3.0,17.0,20.0,1,2,5,9
1,0,0,3,8.2,10.605,100,8.9981,3.0,31.0,34.0,1,2,5,10
1,0,0,3,9.02,11.365,100,8.9981,1.0,46.0,47.0,1,2,5,11
1,0,0,3,9.02,11.365,100,11.0014,10.0,42.0,52.0,1,2,5,12
1,0,0,3,9.02,11.365,100,11.0014,10.0,62.0,72.0,1,2,5,13
1,0,0,3,9.02,13.635,100,7.118269466985498,5.0,50.0,55.0,1,2,5,14
1,0,0,3,9.02,13.635,100,9.338497242021422,11.0,49.0,60.0,1,2,5,15
1,0,0,3,9.02,11.365,100,8.9981,8.0,63.0,71.0,1,2,5,16
1,0,0,2,9.84,10.605,100,19.0012,14.0,64.0,78.0,1,2,5,17
1,0,0,2,11.48,12.12,93,30.0026,2.0,81.0,83.0,1,2,5,18
1,0,0,2,11.48,12.12,93,30.0026,6.0,78.0,84.0,1,2,5,19
1,0,0,1,12.3,14.395,87,16.9979,5.0,64.0,69.0,1,2,5,20
1,0,0,1,10.66,12.88,100,12.998,3.0,53.0,56.0,1,2,5,21
1,0,0,1,10.66,13.635,93,8.9981,2.0,43.0,45.0,1,2,5,22
1,0,0,1,10.66,12.88,93,15.0013,7.0,52.0,59.0,1,2,5,23
1,0,0,1,10.66,12.88,70,12.998,2.0,37.0,39.0,1,2,6,0
1,0,0,1,10.66,11.365,65,27.9993,4.0,40.0,44.0,1,2,6,1
1,0,0,1,10.66,11.365,60,22.0028,0.0,20.0,20.0,1,2,6,2
1,0,0,1,10.66,14.395,60,6.0032,3.0,10.0,13.0,1,2,6,3
1,0,0,1,10.66,11.365,60,23.9994,0.0,2.0,2.0,1,2,6,4
1,0,0,1,10.66,12.88,60,15.0013,0.0,1.0,1.0,1,2,6,5
1,0,0,1,10.66,12.88,60,15.0013,0.0,1.0,1.0,1,2,6,6
1,0,0,1,9.84,12.12,65,11.0014,0.0,8.0,8.0,1,2,6,7
1,0,0,1,9.84,12.88,65,7.0015,2.0,21.0,23.0,1,2,6,8
1,0,0,1,11.48,14.395,56,7.0015,7.0,38.0,45.0,1,2,6,9
1,0,0,1,12.3,14.395,52,16.9979,15.0,74.0,89.0,1,2,6,10
1,0,0,1,13.12,15.15,49,16.9979,28.0,89.0,117.0,1,2,6,11
1,0,0,1,13.94,16.665,46,13.982959708479846,48.0,126.0,174.0,1,2,6,12
1,0,0,1,13.94,18.18,46,10.0889816961123,47.0,135.0,182.0,1,2,6,13
1,0,0,1,13.94,17.425,46,6.0032,47.0,114.0,161.0,1,2,6,14
1,0,0,1,13.94,17.425,46,6.0032,52.0,130.0,182.0,1,2,6,15
1,0,0,1,13.94,17.425,49,7.0015,42.0,115.0,157.0,1,2,6,16
1,0,0,1,13.94,18.18,46,10.119183392811108,24.0,97.0,121.0,1,2,6,17
1,0,0,1,12.3,15.15,56,11.0014,13.0,65.0,78.0,1,2,6,18
1,0,0,1,11.48,14.395,61,8.9981,1.0,20.0,21.0,1,2,6,19
1,0,0,1,11.48,14.395,61,7.0015,5.0,21.0,26.0,1,2,6,20
1,0,0,1,10.66,15.15,60,4.439967145340242,5.0,22.0,27.0,1,2,6,21
1,0,0,1,10.66,15.15,60,3.734055522281116,5.0,57.0,62.0,1,2,6,22
1,0,0,1,9.84,14.395,65,3.8747309620869648,4.0,26.0,30.0,1,2,6,23
1,0,1,1,9.84,14.395,65,3.129151402118472,1.0,14.0,15.0,1,2,7,0
1,0,1,1,9.02,13.635,75,3.094574924351321,1.0,4.0,5.0,1,2,7,1
1,0,1,1,8.2,12.88,80,3.50562627968094,0.0,3.0,3.0,1,2,7,2
1,0,1,1,8.2,12.88,86,3.4177306190324286,0.0,1.0,1.0,1,2,7,3
1,0,1,1,8.2,12.88,86,4.002765427113483,1.0,1.0,2.0,1,2,7,4
1,0,1,1,8.2,12.88,86,4.360321736987785,1.0,9.0,10.0,1,2,7,5
1,0,1,1,7.38,12.12,93,5.590672555787123,1.0,29.0,30.0,1,2,7,6
1,0,1,1,7.38,12.12,86,5.695265028335144,6.0,89.0,95.0,1,2,7,7
1,0,1,2,6.56,11.365,100,7.2733304282393325,7.0,223.0,230.0,1,2,7,8
1,0,1,1,9.02,13.635,80,7.1727543136894525,3.0,115.0,118.0,1,2,7,9
1,0,1,1,9.84,12.88,75,7.0015,6.0,49.0,55.0,1,2,7,10
1,0,1,1,12.3,15.91,65,6.0032,11.0,36.0,47.0,1,2,7,11
1,0,1,2,13.12,17.425,62,6.4445526124530685,7.0,59.0,66.0,1,2,7,12
1,0,1,2,14.76,18.18,57,6.0032,10.0,54.0,64.0,1,2,7,13
1,0,1,2,14.76,18.18,57,6.0032,8.0,52.0,60.0,1,2,7,14
1,0,1,2,15.58,19.695,54,6.0032,4.0,46.0,50.0,1,2,7,15
1,0,1,2,14.76,17.425,57,8.9981,16.0,98.0,114.0,1,2,7,16
1,0,1,2,13.12,15.91,70,11.0014,9.0,207.0,216.0,1,2,7,17
1,0,1,2,13.94,16.665,66,8.9981,5.0,170.0,175.0,1,2,7,18
1,0,1,2,13.12,17.425,70,8.892999929972603,5.0,123.0,128.0,1,2,7,19
1,0,1,2,13.12,16.665,70,7.0015,6.0,82.0,88.0,1,2,7,20
1,0,1,1,13.12,17.425,70,7.59302112449097,3.0,75.0,78.0,1,2,7,21
1,0,1,1,11.48,15.15,81,6.0032,3.0,34.0,37.0,1,2,7,22
1,0,1,2,12.3,16.665,81,8.69804010123212,6.0,19.0,25.0,1,2,7,23
1,0,1,2,11.48,15.91,87,7.170879300157281,4.0,6.0,10.0,1,2,8,0
1,0,1,2,11.48,15.91,87,9.2126325421544,0.0,4.0,4.0,1,2,8,1
1,0,1,2,10.66,13.635,93,7.0015,1.0,1.0,2.0,1,2,8,2
1,0,1,3,11.48,13.635,93,11.0014,0.0,1.0,1.0,1,2,8,3
1,0,1,1,10.66,12.88,93,11.0014,0.0,3.0,3.0,1,2,8,4
1,0,1,1,10.66,11.365,81,22.0028,0.0,2.0,2.0,1,2,8,5
1,0,1,1,10.66,11.365,70,22.0028,0.0,39.0,39.0,1,2,8,6
1,0,1,1,9.84,9.85,65,27.9993,3.0,97.0,100.0,1,2,8,7
1,0,1,1,9.84,9.85,56,32.9975,7.0,236.0,243.0,1,2,8,8
1,0,1,1,9.84,9.85,52,32.9975,7.0,128.0,135.0,1,2,8,9
1,0,1,1,9.02,9.09,47,36.9974,4.0,44.0,48.0,1,2,8,10
1,0,1,1,9.02,9.09,47,31.0009,1.0,49.0,50.0,1,2,8,11
1,0,1,1,9.84,9.85,38,32.9975,2.0,63.0,65.0,1,2,8,12
1,0,1,2,9.84,9.85,32,30.0026,2.0,48.0,50.0,1,2,8,13
1,0,1,1,9.02,9.85,37,27.9993,3.0,61.0,64.0,1,2,8,14
1,0,1,1,9.02,9.85,35,26.0027,6.0,45.0,51.0,1,2,8,15
1,0,1,1,9.02,9.09,35,35.0008,4.0,79.0,83.0,1,2,8,16
1,0,1,1,9.02,9.09,32,30.337535232182795,4.0,172.0,176.0,1,2,8,17
1,0,1,1,8.2,9.09,32,26.0027,1.0,151.0,152.0,1,2,8,18
1,0,1,1,6.56,6.06,40,31.0009,1.0,100.0,101.0,1,2,8,19
1,0,1,1,6.56,6.82,40,22.0028,3.0,53.0,56.0,1,2,8,20
1,0,1,1,5.74,5.305,33,31.0009,8.0,46.0,54.0,1,2,8,21
1,0,1,1,4.92,5.305,33,23.9994,0.0,29.0,29.0,1,2,8,22
1,0,1,1,4.92,5.305,33,22.0028,3.0,9.0,12.0,1,2,8,23
1,0,1,1,4.1,3.79,36,23.9994,0.0,17.0,17.0,1,2,9,0
1,0,1,1,4.1,5.305,36,15.0013,0.0,7.0,7.0,1,2,9,1
1,0,1,1,3.28,3.79,38,19.0012,1.0,2.0,3.0,1,2,9,2
1,0,1,1,2.46,3.79,45,8.9981,0.0,2.0,2.0,1,2,9,3
1,0,1,1,2.46,5.305,45,7.0015,0.0,7.0,7.0,1,2,9,5
1,0,1,1,2.46,7.575,45,7.816064599455522,0.0,43.0,43.0,1,2,9,6
1,0,1,1,2.46,5.305,49,7.0015,4.0,95.0,99.0,1,2,9,7
1,0,1,1,4.1,6.82,42,8.62824969503696,1.0,198.0,199.0,1,2,9,8
1,0,1,1,4.92,6.82,39,11.0014,4.0,119.0,123.0,1,2,9,9
1,0,1,1,5.74,9.09,36,11.249454903504315,8.0,51.0,59.0,1,2,9,10
1,0,1,2,5.74,7.575,43,11.0014,1.0,40.0,41.0,1,2,9,11
1,0,1,2,7.38,9.09,40,15.0013,4.0,57.0,61.0,1,2,9,12
1,0,1,1,7.38,8.335,40,16.9979,2.0,67.0,69.0,1,2,9,13
1,0,1,1,8.2,9.09,34,19.9995,2.0,56.0,58.0,1,2,9,14
1,0,1,2,8.2,9.09,34,19.0012,3.0,61.0,64.0,1,2,9,15
1,0,1,2,8.2,9.85,37,16.9979,7.0,72.0,79.0,1,2,9,16
1,0,1,2,8.2,9.85,34,16.9979,9.0,157.0,166.0,1,2,9,17
1,0,1,2,7.38,8.335,47,19.9995,2.0,168.0,170.0,1,2,9,18
1,0,1,3,5.74,6.06,86,16.9979,1.0,87.0,88.0,1,2,9,19
1,0,1,3,5.74,7.575,86,11.0014,0.0,84.0,84.0,1,2,9,20
1,0,1,2,5.74,7.575,86,11.0014,0.0,83.0,83.0,1,2,9,21
